GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,costat,sic
002436,1991-01-31,1990,INDL,C,D,STD,USD,A,5661
002436,1992-01-31,1991,INDL,C,D,STD,USD,A,5661
002436,1993-01-31,1992,INDL,C,D,STD,USD,A,5661
002436,1994-01-31,1993,INDL,C,D,STD,USD,A,5661
002436,1995-01-31,1994,INDL,C,D,STD,USD,A,5661
002436,1996-01-31,1995,INDL,C,D,STD,USD,A,5661
002436,1997-01-31,1996,INDL,C,D,STD,USD,A,5661
002436,1998-01-31,1997,INDL,C,D,STD,USD,A,5661
002436,1999-01-31,1998,INDL,C,D,STD,USD,A,5661
002436,2000-01-31,1999,INDL,C,D,STD,USD,A,5661
002436,2001-01-31,2000,INDL,C,D,STD,USD,A,5661
002436,2002-01-31,2001,INDL,C,D,STD,USD,A,5661
002436,2003-01-31,2002,INDL,C,D,STD,USD,A,5661
002436,2004-01-31,2003,INDL,C,D,STD,USD,A,5661
002436,2005-01-31,2004,INDL,C,D,STD,USD,A,5661
002436,2006-01-31,2005,INDL,C,D,STD,USD,A,5661
002436,2007-01-31,2006,INDL,C,D,STD,USD,A,5661
002436,2008-01-31,2007,INDL,C,D,STD,USD,A,5661
002436,2009-01-31,2008,INDL,C,D,STD,USD,A,5661
002436,2010-01-31,2009,INDL,C,D,STD,USD,A,5661
002436,2011-01-31,2010,INDL,C,D,STD,USD,A,5661
002444,1987-12-31,1987,INDL,C,D,STD,USD,A,3510
002444,1988-12-31,1988,INDL,C,D,STD,USD,A,3510
002444,1989-12-31,1989,INDL,C,D,STD,USD,A,3510
002444,1990-12-31,1990,INDL,C,D,STD,USD,A,3510
002444,1991-12-31,1991,INDL,C,D,STD,USD,A,3510
002444,1992-12-31,1992,INDL,C,D,STD,USD,A,3510
002444,1993-12-31,1993,INDL,C,D,STD,USD,A,3510
002444,1994-12-31,1994,INDL,C,D,STD,USD,A,3510
002444,1995-12-31,1995,INDL,C,D,STD,USD,A,3510
002444,1996-12-31,1996,INDL,C,D,STD,USD,A,3510
002444,1997-12-31,1997,INDL,C,D,STD,USD,A,3510
002444,1998-12-31,1998,INDL,C,D,STD,USD,A,3510
002444,1999-12-31,1999,INDL,C,D,STD,USD,A,3510
002444,2000-12-31,2000,INDL,C,D,STD,USD,A,3510
002444,2001-12-31,2001,INDL,C,D,STD,USD,A,3510
002444,2002-12-31,2002,INDL,C,D,STD,USD,A,3510
002444,2003-12-31,2003,INDL,C,D,STD,USD,A,3510
002444,2004-12-31,2004,INDL,C,D,STD,USD,A,3510
002444,2005-12-31,2005,INDL,C,D,STD,USD,A,3510
002444,2006-12-31,2006,INDL,C,D,STD,USD,A,3510
002444,2007-12-31,2007,INDL,C,D,STD,USD,A,3510
002444,2008-12-31,2008,INDL,C,D,STD,USD,A,3510
002444,2009-12-31,2009,INDL,C,D,STD,USD,A,3510
002444,2010-12-31,2010,INDL,C,D,STD,USD,A,3510
002448,1987-12-31,1987,INDL,C,D,STD,USD,A,3330
002448,1988-12-31,1988,INDL,C,D,STD,USD,A,3330
002448,1989-12-31,1989,INDL,C,D,STD,USD,A,3330
002448,1990-12-31,1990,INDL,C,D,STD,USD,A,3330
002448,1991-12-31,1991,INDL,C,D,STD,USD,A,3330
002448,1992-12-31,1992,INDL,C,D,STD,USD,A,3330
002448,1993-12-31,1993,INDL,C,D,STD,USD,A,3330
002448,1994-12-31,1994,INDL,C,D,STD,USD,A,3330
002448,1995-12-31,1995,INDL,C,D,STD,USD,A,3330
002448,1996-12-31,1996,INDL,C,D,STD,USD,A,3330
002448,1997-12-31,1997,INDL,C,D,STD,USD,A,3330
002448,1998-12-31,1998,INDL,C,D,STD,USD,A,3330
002448,1999-12-31,1999,INDL,C,D,STD,USD,A,3330
002448,2000-12-31,2000,INDL,C,D,STD,USD,A,3330
002448,2001-12-31,2001,INDL,C,D,STD,USD,A,3330
002448,2002-12-31,2002,INDL,C,D,STD,USD,A,3330
002448,2003-12-31,2003,INDL,C,D,STD,USD,A,3330
002448,2004-12-31,2004,INDL,C,D,STD,USD,A,3330
002448,2005-12-31,2005,INDL,C,D,STD,USD,A,3330
002448,2006-12-31,2006,INDL,C,D,STD,USD,A,3330
002448,2007-12-31,2007,INDL,C,D,STD,USD,A,3330
002448,2008-12-31,2008,INDL,C,D,STD,USD,A,3330
002448,2009-12-31,2009,INDL,C,D,STD,USD,A,3330
002448,2010-12-31,2010,INDL,C,D,STD,USD,A,3330
002482,1987-12-31,1987,INDL,C,D,STD,USD,A,3661
002482,1988-12-31,1988,INDL,C,D,STD,USD,A,3661
002482,1989-12-31,1989,INDL,C,D,STD,USD,A,3661
002482,1990-12-31,1990,INDL,C,D,STD,USD,A,3661
002482,1991-12-31,1991,INDL,C,D,STD,USD,A,3661
002482,1992-12-31,1992,INDL,C,D,STD,USD,A,3661
002482,1993-12-31,1993,INDL,C,D,STD,USD,A,3661
002482,1994-12-31,1994,INDL,C,D,STD,USD,A,3661
002482,1995-12-31,1995,INDL,C,D,STD,USD,A,3661
002482,1996-12-31,1996,INDL,C,D,STD,USD,A,3661
002482,1997-12-31,1997,INDL,C,D,STD,USD,A,3661
002482,1998-12-31,1998,INDL,C,D,STD,USD,A,3661
002482,1999-12-31,1999,INDL,C,D,STD,USD,A,3661
002482,2000-12-31,2000,INDL,C,D,STD,USD,A,3661
002490,1987-12-31,1987,INDL,C,D,STD,USD,A,4011
002490,1988-12-31,1988,INDL,C,D,STD,USD,A,4011
002490,1989-12-31,1989,INDL,C,D,STD,USD,A,4011
002490,1990-12-31,1990,INDL,C,D,STD,USD,A,4011
002490,1991-12-31,1991,INDL,C,D,STD,USD,A,4011
002490,1992-12-31,1992,INDL,C,D,STD,USD,A,4011
002490,1993-12-31,1993,INDL,C,D,STD,USD,A,4011
002490,1994-12-31,1994,INDL,C,D,STD,USD,A,4011
002490,1995-12-31,1995,INDL,C,D,STD,USD,A,4011
002490,1996-12-31,1996,INDL,C,D,STD,USD,A,4011
002490,1997-12-31,1997,INDL,C,D,STD,USD,A,4011
002490,1998-12-31,1998,INDL,C,D,STD,USD,A,4011
002490,1999-12-31,1999,INDL,C,D,STD,USD,A,4011
002490,2000-12-31,2000,INDL,C,D,STD,USD,A,4011
002490,2001-12-31,2001,INDL,C,D,STD,USD,A,4011
002490,2002-12-31,2002,INDL,C,D,STD,USD,A,4011
002490,2003-12-31,2003,INDL,C,D,STD,USD,A,4011
002490,2004-12-31,2004,INDL,C,D,STD,USD,A,4011
002490,2005-12-31,2005,INDL,C,D,STD,USD,A,4011
002490,2006-12-31,2006,INDL,C,D,STD,USD,A,4011
002490,2007-12-31,2007,INDL,C,D,STD,USD,A,4011
002490,2008-12-31,2008,INDL,C,D,STD,USD,A,4011
002490,2009-12-31,2009,INDL,C,D,STD,USD,A,4011
002497,1988-04-30,1987,INDL,C,D,STD,USD,A,1623
002497,1989-04-30,1988,INDL,C,D,STD,USD,A,1623
002497,1990-04-30,1989,INDL,C,D,STD,USD,A,1623
002497,1991-04-30,1990,INDL,C,D,STD,USD,A,1623
002497,1992-04-30,1991,INDL,C,D,STD,USD,A,1623
002497,1993-04-30,1992,INDL,C,D,STD,USD,A,1623
002497,1993-12-31,1993,INDL,C,D,STD,USD,A,1623
002497,1994-12-31,1994,INDL,C,D,STD,USD,A,1623
002497,1995-12-31,1995,INDL,C,D,STD,USD,A,1623
002497,1996-12-31,1996,INDL,C,D,STD,USD,A,1623
002497,1997-12-31,1997,INDL,C,D,STD,USD,A,1623
002497,1998-12-31,1998,INDL,C,D,STD,USD,A,1623
002497,1999-12-31,1999,INDL,C,D,STD,USD,A,1623
002497,2000-12-31,2000,INDL,C,D,STD,USD,A,1623
002497,2001-12-31,2001,INDL,C,D,STD,USD,A,1623
002497,2002-12-31,2002,INDL,C,D,STD,USD,A,1623
002497,2003-12-31,2003,INDL,C,D,STD,USD,A,1623
002497,2004-12-31,2004,INDL,C,D,STD,USD,A,1623
002497,2005-12-31,2005,INDL,C,D,STD,USD,A,1623
002497,2006-12-31,2006,INDL,C,D,STD,USD,A,1623
002497,2007-12-31,2007,INDL,C,D,STD,USD,A,1623
002497,2008-12-31,2008,INDL,C,D,STD,USD,A,1623
002497,2009-12-31,2009,INDL,C,D,STD,USD,A,1623
002497,2010-12-31,2010,INDL,C,D,STD,USD,A,1623
002504,1987-12-31,1987,INDL,C,D,STD,USD,A,7373
002504,1988-12-31,1988,INDL,C,D,STD,USD,A,7373
002504,1989-12-31,1989,INDL,C,D,STD,USD,A,7373
002504,1990-12-31,1990,INDL,C,D,STD,USD,A,7373
002504,1991-12-31,1991,INDL,C,D,STD,USD,A,7373
002504,1992-12-31,1992,INDL,C,D,STD,USD,A,7373
002504,1993-12-31,1993,INDL,C,D,STD,USD,A,7373
002504,1994-12-31,1994,INDL,C,D,STD,USD,A,7373
002504,1995-12-31,1995,INDL,C,D,STD,USD,A,7373
002504,1996-12-31,1996,INDL,C,D,STD,USD,A,7373
002504,1997-12-31,1997,INDL,C,D,STD,USD,A,7373
002504,1998-12-31,1998,INDL,C,D,STD,USD,A,7373
002504,1999-12-31,1999,INDL,C,D,STD,USD,A,7373
002504,2000-12-31,2000,INDL,C,D,STD,USD,A,7373
002504,2001-12-31,2001,INDL,C,D,STD,USD,A,7373
002504,2002-12-31,2002,INDL,C,D,STD,USD,A,7373
002504,2003-12-31,2003,INDL,C,D,STD,USD,A,7373
002504,2004-12-31,2004,INDL,C,D,STD,USD,A,7373
002504,2005-12-31,2005,INDL,C,D,STD,USD,A,7373
002504,2006-12-31,2006,INDL,C,D,STD,USD,A,7373
002504,2007-12-31,2007,INDL,C,D,STD,USD,A,7373
002504,2008-12-31,2008,INDL,C,D,STD,USD,A,7373
002504,2009-12-31,2009,INDL,C,D,STD,USD,A,7373
002504,2010-12-31,2010,INDL,C,D,STD,USD,A,7373
002519,1988-04-30,1987,INDL,C,D,STD,USD,A,8741
002519,1989-04-30,1988,INDL,C,D,STD,USD,A,8741
002519,1990-04-30,1989,INDL,C,D,STD,USD,A,8741
002519,1991-04-30,1990,INDL,C,D,STD,USD,A,8741
002519,1992-04-30,1991,INDL,C,D,STD,USD,A,8741
002519,1993-04-30,1992,INDL,C,D,STD,USD,A,8741
002519,1994-04-30,1993,INDL,C,D,STD,USD,A,8741
002519,1995-04-30,1994,INDL,C,D,STD,USD,A,8741
002519,1996-04-30,1995,INDL,C,D,STD,USD,A,8741
002519,1997-04-30,1996,INDL,C,D,STD,USD,A,8741
002519,1998-04-30,1997,INDL,C,D,STD,USD,A,8741
002521,1993-12-31,1993,INDL,C,D,STD,USD,A,3490
002521,1994-12-31,1994,INDL,C,D,STD,USD,A,3490
002521,1995-12-31,1995,INDL,C,D,STD,USD,A,3490
002521,1996-12-31,1996,INDL,C,D,STD,USD,A,3490
002521,1997-12-31,1997,INDL,C,D,STD,USD,A,3490
002521,1998-12-31,1998,INDL,C,D,STD,USD,A,3490
002521,1999-12-31,1999,INDL,C,D,STD,USD,A,3490
002521,2000-12-31,2000,INDL,C,D,STD,USD,A,3490
002521,2001-12-31,2001,INDL,C,D,STD,USD,A,3490
002521,2002-12-31,2002,INDL,C,D,STD,USD,A,3490
002521,2003-12-31,2003,INDL,C,D,STD,USD,A,3490
002521,2004-12-31,2004,INDL,C,D,STD,USD,A,3490
002521,2005-12-31,2005,INDL,C,D,STD,USD,A,3490
002521,2006-12-31,2006,INDL,C,D,STD,USD,A,3490
002536,1987-09-30,1987,INDL,C,D,STD,USD,A,7370
002536,1989-03-31,1988,INDL,C,D,STD,USD,A,7370
002536,1990-03-31,1989,INDL,C,D,STD,USD,A,7370
002536,1991-03-31,1990,INDL,C,D,STD,USD,A,7370
002536,1992-03-31,1991,INDL,C,D,STD,USD,A,7370
002536,1993-03-31,1992,INDL,C,D,STD,USD,A,7370
002536,1994-03-31,1993,INDL,C,D,STD,USD,A,7370
002536,1995-03-31,1994,INDL,C,D,STD,USD,A,7370
002536,1996-03-31,1995,INDL,C,D,STD,USD,A,7370
002536,1997-03-31,1996,INDL,C,D,STD,USD,A,7370
002536,1998-03-31,1997,INDL,C,D,STD,USD,A,7370
002536,1999-03-31,1998,INDL,C,D,STD,USD,A,7370
002536,2000-03-31,1999,INDL,C,D,STD,USD,A,7370
002536,2001-03-31,2000,INDL,C,D,STD,USD,A,7370
002536,2002-03-31,2001,INDL,C,D,STD,USD,A,7370
002536,2003-03-31,2002,INDL,C,D,STD,USD,A,7370
002536,2004-03-31,2003,INDL,C,D,STD,USD,A,7370
002536,2005-03-31,2004,INDL,C,D,STD,USD,A,7370
002536,2006-03-31,2005,INDL,C,D,STD,USD,A,7370
002536,2007-03-31,2006,INDL,C,D,STD,USD,A,7370
002536,2008-03-31,2007,INDL,C,D,STD,USD,A,7370
002536,2009-03-31,2008,INDL,C,D,STD,USD,A,7370
002536,2010-03-31,2009,INDL,C,D,STD,USD,A,7370
002536,2011-03-31,2010,INDL,C,D,STD,USD,A,7370
002547,1987-12-31,1987,INDL,C,D,STD,USD,A,6324
002547,1988-12-31,1988,INDL,C,D,STD,USD,A,6324
002547,1989-12-31,1989,INDL,C,D,STD,USD,A,6324
002547,1990-12-31,1990,INDL,C,D,STD,USD,A,6324
002547,1991-12-31,1991,INDL,C,D,STD,USD,A,6324
002547,1992-12-31,1992,INDL,C,D,STD,USD,A,6324
002547,1993-12-31,1993,INDL,C,D,STD,USD,A,6324
002547,1994-12-31,1994,INDL,C,D,STD,USD,A,6324
002547,1995-12-31,1995,INDL,C,D,STD,USD,A,6324
002547,1996-12-31,1996,INDL,C,D,STD,USD,A,6324
002547,1997-12-31,1997,INDL,C,D,STD,USD,A,6324
002547,1998-12-31,1998,INDL,C,D,STD,USD,A,6324
002547,1999-12-31,1999,INDL,C,D,STD,USD,A,6324
002547,2000-12-31,2000,INDL,C,D,STD,USD,A,6324
002547,2001-12-31,2001,INDL,C,D,STD,USD,A,6324
002547,2002-12-31,2002,INDL,C,D,STD,USD,A,6324
002547,2003-12-31,2003,INDL,C,D,STD,USD,A,6324
002547,2004-12-31,2004,INDL,C,D,STD,USD,A,6324
002547,2005-12-31,2005,INDL,C,D,STD,USD,A,6324
002547,2006-12-31,2006,INDL,C,D,STD,USD,A,6324
002547,2007-12-31,2007,INDL,C,D,STD,USD,A,6324
002547,2008-12-31,2008,INDL,C,D,STD,USD,A,6324
002547,2009-12-31,2009,INDL,C,D,STD,USD,A,6324
002547,2010-12-31,2010,INDL,C,D,STD,USD,A,6324
002558,1987-12-31,1987,INDL,C,D,STD,USD,A,6331
002558,1988-12-31,1988,INDL,C,D,STD,USD,A,6331
002558,1989-12-31,1989,INDL,C,D,STD,USD,A,6331
002558,1990-12-31,1990,INDL,C,D,STD,USD,A,6331
002558,1991-12-31,1991,INDL,C,D,STD,USD,A,6331
002558,1992-12-31,1992,INDL,C,D,STD,USD,A,6331
002558,1993-12-31,1993,INDL,C,D,STD,USD,A,6331
002558,1994-12-31,1994,INDL,C,D,STD,USD,A,6331
002558,1995-12-31,1995,INDL,C,D,STD,USD,A,6331
002558,1996-12-31,1996,INDL,C,D,STD,USD,A,6331
002558,1997-12-31,1997,INDL,C,D,STD,USD,A,6331
002558,1998-12-31,1998,INDL,C,D,STD,USD,A,6331
002558,1999-12-31,1999,INDL,C,D,STD,USD,A,6331
002558,2000-12-31,2000,INDL,C,D,STD,USD,A,6331
002558,2001-12-31,2001,INDL,C,D,STD,USD,A,6331
002558,2002-12-31,2002,INDL,C,D,STD,USD,A,6331
002558,2003-12-31,2003,INDL,C,D,STD,USD,A,6331
002558,2004-12-31,2004,INDL,C,D,STD,USD,A,6331
002558,2005-12-31,2005,INDL,C,D,STD,USD,A,6331
002558,2006-12-31,2006,INDL,C,D,STD,USD,A,6331
002558,2007-12-31,2007,INDL,C,D,STD,USD,A,6331
002558,2008-12-31,2008,INDL,C,D,STD,USD,A,6331
002558,2009-12-31,2009,INDL,C,D,STD,USD,A,6331
002558,2010-12-31,2010,INDL,C,D,STD,USD,A,6331
002573,1987-08-31,1987,INDL,C,D,STD,USD,A,7373
002573,1988-08-31,1988,INDL,C,D,STD,USD,A,7373
002573,1989-08-31,1989,INDL,C,D,STD,USD,A,7373
002573,1990-08-31,1990,INDL,C,D,STD,USD,A,7373
002573,1991-08-31,1991,INDL,C,D,STD,USD,A,7373
002573,1992-08-31,1992,INDL,C,D,STD,USD,A,7373
002573,1993-08-31,1993,INDL,C,D,STD,USD,A,7373
002573,1994-08-31,1994,INDL,C,D,STD,USD,A,7373
002573,1995-08-31,1995,INDL,C,D,STD,USD,A,7373
002573,1996-08-31,1996,INDL,C,D,STD,USD,A,7373
002573,1997-08-31,1997,INDL,C,D,STD,USD,A,7373
002573,1998-08-31,1998,INDL,C,D,STD,USD,A,7373
002573,1999-08-31,1999,INDL,C,D,STD,USD,A,7373
002573,2000-08-31,2000,INDL,C,D,STD,USD,A,7373
002573,2001-08-31,2001,INDL,C,D,STD,USD,A,7373
002573,2002-09-30,2002,INDL,C,D,STD,USD,A,7373
002573,2003-09-30,2003,INDL,C,D,STD,USD,A,7373
002573,2004-09-30,2004,INDL,C,D,STD,USD,A,7373
002573,2005-09-30,2005,INDL,C,D,STD,USD,A,7373
002573,2006-09-30,2006,INDL,C,D,STD,USD,A,7373
002573,2007-09-30,2007,INDL,C,D,STD,USD,A,7373
002573,2008-09-30,2008,INDL,C,D,STD,USD,A,7373
002573,2009-09-30,2009,INDL,C,D,STD,USD,A,7373
002573,2010-09-30,2010,INDL,C,D,STD,USD,A,7373
002574,1987-12-31,1987,INDL,C,D,STD,USD,A,4011
002574,1988-12-31,1988,INDL,C,D,STD,USD,A,4011
002574,1989-12-31,1989,INDL,C,D,STD,USD,A,4011
002574,1990-12-31,1990,INDL,C,D,STD,USD,A,4011
002574,1991-12-31,1991,INDL,C,D,STD,USD,A,4011
002574,1992-12-31,1992,INDL,C,D,STD,USD,A,4011
002574,1993-12-31,1993,INDL,C,D,STD,USD,A,4011
002574,1994-12-31,1994,INDL,C,D,STD,USD,A,4011
002574,1995-12-31,1995,INDL,C,D,STD,USD,A,4011
002574,1996-12-31,1996,INDL,C,D,STD,USD,A,4011
002574,1997-12-31,1997,INDL,C,D,STD,USD,A,4011
002574,1998-12-31,1998,INDL,C,D,STD,USD,A,4011
002574,1999-12-31,1999,INDL,C,D,STD,USD,A,4011
002574,2000-12-31,2000,INDL,C,D,STD,USD,A,4011
002574,2001-12-31,2001,INDL,C,D,STD,USD,A,4011
002574,2002-12-31,2002,INDL,C,D,STD,USD,A,4011
002574,2003-12-31,2003,INDL,C,D,STD,USD,A,4011
002574,2004-12-31,2004,INDL,C,D,STD,USD,A,4011
002574,2005-12-31,2005,INDL,C,D,STD,USD,A,4011
002574,2006-12-31,2006,INDL,C,D,STD,USD,A,4011
002574,2007-12-31,2007,INDL,C,D,STD,USD,A,4011
002574,2008-12-31,2008,INDL,C,D,STD,USD,A,4011
002574,2009-12-31,2009,INDL,C,D,STD,USD,A,4011
002574,2010-12-31,2010,INDL,C,D,STD,USD,A,4011
002577,1987-12-31,1987,INDL,C,D,STD,USD,A,3670
002577,1988-12-31,1988,INDL,C,D,STD,USD,A,3670
002577,1989-12-31,1989,INDL,C,D,STD,USD,A,3670
002577,1990-12-31,1990,INDL,C,D,STD,USD,A,3670
002577,1991-12-31,1991,INDL,C,D,STD,USD,A,3670
002577,1992-12-31,1992,INDL,C,D,STD,USD,A,3670
002577,1993-12-31,1993,INDL,C,D,STD,USD,A,3670
002577,1994-12-31,1994,INDL,C,D,STD,USD,A,3670
002577,1995-12-31,1995,INDL,C,D,STD,USD,A,3670
002577,1996-12-31,1996,INDL,C,D,STD,USD,A,3670
002577,1997-12-31,1997,INDL,C,D,STD,USD,A,3670
002577,1998-12-31,1998,INDL,C,D,STD,USD,A,3670
002577,1999-12-31,1999,INDL,C,D,STD,USD,A,3670
002577,2000-12-31,2000,INDL,C,D,STD,USD,A,3670
002577,2001-12-31,2001,INDL,C,D,STD,USD,A,3670
002577,2002-12-31,2002,INDL,C,D,STD,USD,A,3670
002577,2003-12-31,2003,INDL,C,D,STD,USD,A,3670
002577,2004-12-31,2004,INDL,C,D,STD,USD,A,3670
002577,2005-12-31,2005,INDL,C,D,STD,USD,A,3670
002577,2006-12-31,2006,INDL,C,D,STD,USD,A,3670
002577,2007-12-31,2007,INDL,C,D,STD,USD,A,3670
002577,2008-12-31,2008,INDL,C,D,STD,USD,A,3670
002577,2009-12-31,2009,INDL,C,D,STD,USD,A,3670
002577,2010-12-31,2010,INDL,C,D,STD,USD,A,3670
002578,1988-03-31,1987,INDL,C,D,STD,USD,A,7373
002578,1989-03-31,1988,INDL,C,D,STD,USD,A,7373
002581,1987-12-31,1987,INDL,C,D,STD,USD,A,3559
002581,1988-12-31,1988,INDL,C,D,STD,USD,A,3559
002581,1989-12-31,1989,INDL,C,D,STD,USD,A,3559
002581,1990-12-31,1990,INDL,C,D,STD,USD,A,3559
002581,1991-12-31,1991,INDL,C,D,STD,USD,A,3559
002581,1992-12-31,1992,INDL,C,D,STD,USD,A,3559
002581,1993-12-31,1993,INDL,C,D,STD,USD,A,3559
002581,1994-12-31,1994,INDL,C,D,STD,USD,A,3559
002581,1995-12-31,1995,INDL,C,D,STD,USD,A,3559
002581,1996-12-31,1996,INDL,C,D,STD,USD,A,3559
002581,1997-12-31,1997,INDL,C,D,STD,USD,A,3559
002581,1998-12-31,1998,INDL,C,D,STD,USD,A,3559
002581,1999-12-31,1999,INDL,C,D,STD,USD,A,3559
002581,2000-12-31,2000,INDL,C,D,STD,USD,A,3559
002581,2001-12-31,2001,INDL,C,D,STD,USD,A,3559
002581,2002-12-31,2002,INDL,C,D,STD,USD,A,3559
002581,2003-12-31,2003,INDL,C,D,STD,USD,A,3559
002581,2004-12-31,2004,INDL,C,D,STD,USD,A,3559
002581,2005-12-31,2005,INDL,C,D,STD,USD,A,3559
002581,2006-12-31,2006,INDL,C,D,STD,USD,A,3559
002581,2007-12-31,2007,INDL,C,D,STD,USD,A,3559
002581,2008-12-31,2008,INDL,C,D,STD,USD,A,3559
002581,2009-12-31,2009,INDL,C,D,STD,USD,A,3559
002581,2010-12-31,2010,INDL,C,D,STD,USD,A,3559
002593,1987-09-30,1987,INDL,C,D,STD,USD,A,2890
002593,1988-09-30,1988,INDL,C,D,STD,USD,A,2890
002593,1989-09-30,1989,INDL,C,D,STD,USD,A,2890
002593,1990-09-30,1990,INDL,C,D,STD,USD,A,2890
002593,1991-09-30,1991,INDL,C,D,STD,USD,A,2890
002593,1992-09-30,1992,INDL,C,D,STD,USD,A,2890
002593,1993-09-30,1993,INDL,C,D,STD,USD,A,2890
002593,1994-09-30,1994,INDL,C,D,STD,USD,A,2890
002593,1995-09-30,1995,INDL,C,D,STD,USD,A,2890
002593,1996-09-30,1996,INDL,C,D,STD,USD,A,2890
002593,1997-09-30,1997,INDL,C,D,STD,USD,A,2890
002593,1998-09-30,1998,INDL,C,D,STD,USD,A,2890
002593,1999-09-30,1999,INDL,C,D,STD,USD,A,2890
002593,2000-09-30,2000,INDL,C,D,STD,USD,A,2890
002593,2001-09-30,2001,INDL,C,D,STD,USD,A,2890
002593,2002-09-30,2002,INDL,C,D,STD,USD,A,2890
002593,2003-09-30,2003,INDL,C,D,STD,USD,A,2890
002593,2004-09-30,2004,INDL,C,D,STD,USD,A,2890
002593,2005-09-30,2005,INDL,C,D,STD,USD,A,2890
002593,2006-09-30,2006,INDL,C,D,STD,USD,A,2890
002593,2007-09-30,2007,INDL,C,D,STD,USD,A,2890
002593,2008-09-30,2008,INDL,C,D,STD,USD,A,2890
002593,2009-09-30,2009,INDL,C,D,STD,USD,A,2890
002593,2010-09-30,2010,INDL,C,D,STD,USD,A,2890
002595,1987-12-31,1987,INDL,C,D,STD,USD,A,5621
002595,1988-12-31,1988,INDL,C,D,STD,USD,A,5621
002595,1989-12-31,1989,INDL,C,D,STD,USD,A,5621
002595,1990-12-31,1990,INDL,C,D,STD,USD,A,5621
002595,1991-12-31,1991,INDL,C,D,STD,USD,A,5621
002595,1992-12-31,1992,INDL,C,D,STD,USD,A,5621
002595,1993-12-31,1993,INDL,C,D,STD,USD,A,5621
002595,1994-12-31,1994,INDL,C,D,STD,USD,A,5621
002595,1995-12-31,1995,INDL,C,D,STD,USD,A,5621
002595,1996-12-31,1996,INDL,C,D,STD,USD,A,5621
002595,1997-12-31,1997,INDL,C,D,STD,USD,A,5621
002595,1998-12-31,1998,INDL,C,D,STD,USD,A,5621
002595,1999-12-31,1999,INDL,C,D,STD,USD,A,5621
002595,2000-12-31,2000,INDL,C,D,STD,USD,A,5621
002595,2001-12-31,2001,INDL,C,D,STD,USD,A,5621
002595,2002-12-31,2002,INDL,C,D,STD,USD,A,5621
002595,2003-12-31,2003,INDL,C,D,STD,USD,A,5621
002595,2004-12-31,2004,INDL,C,D,STD,USD,A,5621
002595,2005-12-31,2005,INDL,C,D,STD,USD,A,5621
002595,2006-12-31,2006,INDL,C,D,STD,USD,A,5621
002595,2007-12-31,2007,INDL,C,D,STD,USD,A,5621
002595,2008-12-31,2008,INDL,C,D,STD,USD,A,5621
002595,2009-12-31,2009,INDL,C,D,STD,USD,A,5621
002595,2010-12-31,2010,INDL,C,D,STD,USD,A,5621
002596,1987-06-30,1987,INDL,C,D,STD,USD,A,7373
002596,1988-06-30,1988,INDL,C,D,STD,USD,A,7373
002596,1989-06-30,1989,INDL,C,D,STD,USD,A,7373
002596,1990-06-30,1990,INDL,C,D,STD,USD,A,7373
002596,1991-06-30,1991,INDL,C,D,STD,USD,A,7373
002596,1992-06-30,1992,INDL,C,D,STD,USD,A,7373
002596,1993-06-30,1993,INDL,C,D,STD,USD,A,7373
002596,1994-06-30,1994,INDL,C,D,STD,USD,A,7373
002596,1995-06-30,1995,INDL,C,D,STD,USD,A,7373
002596,1996-06-30,1996,INDL,C,D,STD,USD,A,7373
002596,1997-06-30,1997,INDL,C,D,STD,USD,A,7373
002596,1998-06-30,1998,INDL,C,D,STD,USD,A,7373
002596,1999-06-30,1999,INDL,C,D,STD,USD,A,7373
002596,2000-06-30,2000,INDL,C,D,STD,USD,A,7373
002596,2001-06-30,2001,INDL,C,D,STD,USD,A,7373
002596,2002-06-30,2002,INDL,C,D,STD,USD,A,7373
002596,2003-06-30,2003,INDL,C,D,STD,USD,A,7373
002596,2004-06-30,2004,INDL,C,D,STD,USD,A,7373
002596,2005-06-30,2005,INDL,C,D,STD,USD,A,7373
002596,2006-06-30,2006,INDL,C,D,STD,USD,A,7373
002596,2007-06-30,2007,INDL,C,D,STD,USD,A,7373
002596,2008-06-30,2008,INDL,C,D,STD,USD,A,7373
002596,2009-06-30,2009,INDL,C,D,STD,USD,A,7373
002596,2010-06-30,2010,INDL,C,D,STD,USD,A,7373
002620,1988-12-31,1988,INDL,C,D,STD,USD,A,6020
002620,1989-12-31,1989,INDL,C,D,STD,USD,A,6020
002620,1990-12-31,1990,INDL,C,D,STD,USD,A,6020
002620,1991-12-31,1991,INDL,C,D,STD,USD,A,6020
002620,1992-12-31,1992,INDL,C,D,STD,USD,A,6020
002620,1993-12-31,1993,INDL,C,D,STD,USD,A,6020
002620,1994-12-31,1994,INDL,C,D,STD,USD,A,6020
002620,1995-12-31,1995,INDL,C,D,STD,USD,A,6020
002620,1996-12-31,1996,INDL,C,D,STD,USD,A,6020
002620,1997-12-31,1997,INDL,C,D,STD,USD,A,6020
002620,1998-12-31,1998,INDL,C,D,STD,USD,A,6020
002620,1999-12-31,1999,INDL,C,D,STD,USD,A,6020
002620,2000-12-31,2000,INDL,C,D,STD,USD,A,6020
002620,2001-12-31,2001,INDL,C,D,STD,USD,A,6020
002620,2002-12-31,2002,INDL,C,D,STD,USD,A,6020
